923	342	920	763	438	891	426	368	468	900
313	582	228	519	100	146	622	545	402	401
932	855	341	107	899	547	764	734	94	669
636	61	694	413	401	885	282	176	657	810
490	840	967	183	508	353	280	208	595	285
133	514	892	256	805	912	425	747	16	577
441	782	972	429	360	236	924	363	572	350
127	311	525	639	636	278	863	25	270	863
398	111	700	315	51	927	422	116	264	664
213	99	720	304	646	440	442	863	318	689
709	144	800	431	23	3	255	581	12	518
694	721	360	61	318	721	789	296	425	55
662	179	275	570	145	496	357	917	845	408
452	343	171	955	755	183	46	609	345	221
392	827	198	743	889	626	862	605	876	880
414	166	623	187	70	316	86	670	467	565
597	634	962	517	500	241	931	657	815	240
65	731	508	994	161	921	269	631	477	147
961	94	608	984	805	848	332	990	961	60
782	405	284	91	720	786	901	969	483	601
930	785	465	832	944	512	98	843	563	990
276	781	256	664	132	125	949	215	38	41
547	789	163	648	605	223	891	66	485	888
663	14	189	166	975	783	829	923	856	490
162	976	561	245	861	647	56	960	553	714
530	365	190	652	53	405	216	769	44	10
963	61	686	403	724	433	772	160	570	975
121	529	14	12	652	823	559	511	493	910
44	786	106	882	714	815	770	752	824	500
90	274	528	979	983	559	248	784	972	287
804	604	508	78	168	153	89	351	514	421
232	399	326	581	605	825	359	366	728	674
321	66	652	647	88	86	285	892	260	875
749	111	88	686	160	819	884	955	778	228
972	102	999	681	882	200	931	487	639	380
978	540	196	535	618	579	889	92	715	792
158	273	161	383	380	799	754	611	173	209
654	843	488	294	473	84	131	607	590	470
423	79	112	211	981	372	55	555	856	561
857	281	575	548	39	41	829	401	371	536
993	18	150	322	844	404	767	393	105	818
679	224	789	168	207	169	617	180	597	531
426	13	772	89	929	553	595	278	218	463
388	777	579	685	919	318	443	777	723	265
464	706	528	810	607	122	894	812	319	168
41	668	54	157	683	445	135	814	143	287
358	169	185	470	745	960	765	288	416	224
750	895	224	549	232	576	695	69	939	646
981	20	308	852	363	155	594	757	611	532
760	790	314	181	821	864	786	852	81	876
684	422	229	749	487	483	430	526	190	769
592	242	519	909	764	654	417	507	648	77
278	782	486	241	345	521	280	863	828	974
109	265	219	136	234	362	68	865	426	318
220	764	968	880	564	229	287	75	555	501
964	71	412	752	52	618	738	698	280	306
638	764	431	281	768	703	399	168	904	231
709	600	490	839	156	635	60	645	188	389
473	84	358	281	339	541	322	294	519	373
958	892	250	586	808	482	259	968	620	587
17	117	321	296	427	655	13	166	604	793
913	172	556	393	484	930	120	879	333	903
472	261	309	157	210	903	318	674	310	577
712	111	714	834	1000	837	230	510	893	266
801	690	884	783	781	60	811	760	984	91
489	415	771	686	903	986	783	762	528	12
642	530	173	354	648	214	196	233	183	614
213	314	408	222	876	601	579	11	440	130
795	527	546	937	837	464	909	107	515	893
755	908	80	931	628	284	454	472	276	249
685	990	835	109	795	344	210	514	448	944
788	941	671	676	47	269	151	190	265	742
886	556	574	274	694	734	8	63	709	212
104	445	949	593	963	31	467	36	927	491
498	338	300	378	404	951	447	668	446	660
264	305	631	307	158	537	410	177	303	936
338	371	94	643	502	684	369	870	164	921
325	882	833	203	226	997	847	251	187	216
62	164	744	750	310	659	547	172	996	760
146	135	78	821	597	685	713	554	89	938
279	860	151	555	251	529	969	489	113	527
793	181	672	610	840	257	279	981	67	966
972	581	357	157	776	131	274	393	609	373
644	661	566	616	69	502	216	262	914	854
409	682	473	498	828	237	663	594	322	737
555	480	321	609	124	52	34	878	99	876
829	560	679	690	670	658	478	570	597	46
149	449	631	618	708	76	941	648	54	356
329	422	300	339	204	53	465	701	885	228
9	876	363	756	923	874	708	54	697	51
687	871	650	287	79	285	587	933	550	340
754	351	822	259	464	202	977	260	402	770
122	579	896	382	54	580	200	961	679	994
417	878	698	29	218	329	732	237	178	635
303	697	477	622	229	252	422	934	883	438
913	525	805	957	178	612	998	395	105	576
445	413	199	552	487	707	724	825	414	388
656	479	9	405	818	877	883	229	906	398
530	438	159	765	361	310	194	59	505	814
787	303	154	940	562	591	970	226	484	7
874	558	817	475	256	740	400	690	24	849
503	850	41	312	964	630	794	542	967	768
850	394	275	60	942	577	4	5	227	205
246	659	429	262	389	646	48	757	687	887
826	975	971	241	183	555	117	843	96	688
914	684	486	569	734	492	300	664	44	536
186	174	721	717	319	661	500	434	973	917
555	880	786	952	786	39	315	46	424	453
799	508	395	730	693	633	203	498	829	144
618	121	208	405	807	878	621	390	518	886
603	410	902	572	111	927	329	56	887	697
325	905	905	352	831	163	421	742	625	751
837	882	31	276	77	801	744	687	84	505
464	996	511	830	820	806	292	665	712	444
804	290	956	469	159	243	318	108	542	19
977	786	383	333	144	446	263	952	997	89
348	863	230	150	677	186	960	96	644	319
483	653	629	917	518	385	680	810	576	518
285	441	605	901	305	312	629	584	176	335
875	792	162	836	341	913	968	397	42	181
818	794	536	545	922	565	148	929	887	323
466	520	423	871	665	386	908	511	463	191
92	676	80	496	350	602	737	363	861	446
971	378	376	115	807	917	843	497	956	6
762	200	886	724	106	586	915	749	981	102
985	581	912	370	603	112	782	905	263	444
694	425	194	823	521	252	399	554	320	937
643	554	461	997	145	569	674	349	811	149
303	83	867	662	736	609	978	353	609	548
357	359	851	361	876	714	917	766	940	412
703	924	185	481	314	124	289	227	988	473
15	973	346	256	556	915	671	651	547	38
988	41	846	480	198	350	45	360	179	442
455	374	212	999	651	843	521	990	38	547
626	642	675	937	870	164	612	680	598	739
820	730	226	496	34	634	76	620	628	932
17	620	324	382	101	343	144	847	110	420
237	506	126	784	193	156	397	565	443	456
493	157	185	787	726	531	719	12	899	909
873	659	899	167	395	52	324	387	628	619
859	629	591	734	340	983	234	980	691	608
223	133	929	449	345	845	589	902	740	26
503	996	28	827	304	364	750	798	945	76
158	437	690	216	770	646	558	695	221	780
557	627	850	940	612	344	804	743	125	319
376	653	676	268	540	850	533	836	162	438
992	201	823	479	109	171	874	285	353	883
359	703	304	641	227	131	812	825	356	499
944	517	523	483	411	921	70	5	688	982
495	498	634	113	12	382	193	614	386	169
250	254	803	215	135	238	562	727	949	894
175	741	200	348	657	39	460	675	994	401
450	146	889	822	422	246	285	54	327	3
297	28	753	431	415	805	526	410	593	156
165	945	937	888	647	967	763	393	164	639
996	63	695	463	875	573	736	596	215	353
610	817	614	435	10	317	217	855	93	74
620	204	609	949	851	321	343	684	490	140
310	816	246	697	636	199	822	915	239	115
321	585	192	647	494	268	983	77	980	154
65	107	321	345	78	932	230	595	294	678
404	768	467	392	331	609	879	309	180	687
347	854	400	245	113	879	814	309	374	952
852	76	485	620	177	395	927	525	872	622
287	313	370	428	667	987	425	238	987	767
888	793	864	780	423	211	174	406	777	811
637	14	713	402	922	835	655	405	409	148
957	196	298	951	685	683	178	227	802	721
246	276	39	675	251	398	15	305	235	232
442	451	612	199	502	835	784	819	790	275
365	596	905	519	63	287	783	683	788	257
195	523	668	454	786	952	948	186	789	312
530	86	529	36	879	982	57	471	330	549
816	917	798	388	815	246	101	290	150	179
172	690	807	903	596	70	343	621	362	438
583	960	822	167	86	158	1	318	840	948
803	64	314	320	707	493	920	516	787	462
710	610	35	953	221	518	741	990	291	369
292	633	476	242	41	914	814	305	359	327
496	797	863	879	835	455	866	858	487	814
520	429	95	851	689	909	801	687	396	834
954	57	372	450	439	345	759	208	128	584
748	779	542	762	960	408	138	819	422	412
83	594	280	59	124	222	702	834	502	579
868	935	321	674	496	617	887	988	99	630
964	883	119	509	829	390	777	379	152	899
994	357	342	827	850	55	359	997	45	88
800	648	583	988	548	338	112	680	830	901
854	22	555	875	144	689	930	16	589	362
566	612	380	970	971	381	696	129	191	650
563	6	486	942	447	688	49	57	664	716
185	816	53	299	103	786	974	851	402	199
182	903	516	204	80	938	715	704	426	810
460	432	509	64	159	634	652	124	447	375
372	939	936	58	871	270	853	282	14	372
557	292	89	530	882	527	74	399	242	389
350	1000	3	764	611	434	861	336	772	248
842	53	805	2	702	452	524	366	65	391
208	937	345	760	515	55	291	233	743	897
846	350	667	610	734	205	925	634	203	976
400	773	168	588	938	929	878	585	418	611
479	578	368	952	829	770	989	35	362	343
867	197	330	587	917	416	470	470	480	461
651	400	206	181	565	914	175	521	684	373
409	965	535	486	540	78	668	649	982	7
165	974	987	268	392	724	194	24	855	412
234	466	858	902	822	9	324	921	249	881
406	467	273	908	79	740	679	360	38	77
688	629	244	150	885	322	416	475	222	279
55	889	939	533	946	287	116	600	760	240
371	639	219	755	509	131	399	492	765	25
583	939	769	352	814	854	838	983	915	351
76	504	498	138	217	398	231	850	639	928
445	410	469	81	790	740	328	297	607	852
149	220	181	416	276	381	237	685	910	77
807	622	616	418	927	814	609	482	74	842
824	312	529	77	40	519	398	710	713	220
351	245	606	788	284	786	761	915	915	22
328	713	417	290	859	240	835	255	788	720
385	786	107	864	24	48	702	864	538	255
877	203	816	551	529	756	268	444	195	668
284	5	807	149	139	317	549	427	53	697
221	415	76	901	25	274	101	57	223	562
820	760	417	79	28	777	265	362	440	915
962	29	745	47	779	516	930	348	701	360
180	704	279	538	62	132	394	676	334	795
171	174	763	462	34	363	396	444	2	376
820	502	557	794	728	111	808	672	366	144
16	990	315	769	615	870	505	786	713	63
478	99	191	483	265	632	101	717	107	658
448	671	736	389	865	859	929	705	310	849
247	919	829	541	828	357	631	314	730	962
674	758	895	202	454	535	82	734	450	180
677	806	914	984	317	867	877	391	605	897
955	495	554	495	365	107	229	536	163	642
382	187	194	876	926	516	760	993	934	275
797	168	724	337	562	274	531	692	84	436
912	547	868	253	369	838	987	660	194	159
851	100	584	215	751	269	413	515	402	763
945	960	41	625	308	965	872	459	291	19
298	554	29	142	382	370	855	410	454	241
609	968	402	165	105	619	590	445	340	392
656	526	24	263	392	201	273	211	593	285
226	657	128	964	361	77	871	519	488	792
575	183	607	206	48	644	524	524	981	778
309	860	346	712	757	795	328	224	484	582
477	353	862	642	875	959	892	809	24	723
304	535	839	900	512	14	751	274	936	69
460	850	481	476	173	865	135	498	415	731
953	928	87	579	16	819	545	538	178	192
865	258	895	221	188	562	836	942	123	925
535	654	914	213	24	992	792	697	134	491
247	393	903	364	348	557	743	151	482	99
959	198	226	984	832	993	147	668	675	890
835	499	253	448	795	204	92	705	643	789
22	786	161	24	907	563	447	303	800	808
713	331	625	122	945	158	240	417	315	549
104	137	306	227	755	63	227	274	650	801
258	284	395	38	104	49	204	716	229	780
383	22	722	75	455	644	635	824	440	261
852	233	783	313	622	424	646	886	522	706
134	148	300	102	637	651	415	184	74	862
702	448	78	661	148	385	909	138	368	468
440	854	343	458	352	391	406	442	689	559
851	347	4	278	693	20	962	596	661	532
610	71	173	705	723	549	227	915	146	847
210	732	223	35	806	461	78	436	180	943
901	145	866	695	588	727	9	84	652	96
267	212	262	775	213	853	551	327	954	938
550	505	501	559	403	997	540	109	801	934
592	323	946	891	612	906	631	157	104	286
174	400	134	83	867	366	383	300	499	578
905	969	162	754	388	442	411	455	451	546
455	826	429	895	387	748	72	760	481	525
164	318	387	502	477	306	405	928	911	5
724	545	570	71	48	544	796	358	74	615
925	495	251	259	987	92	814	626	5	25
819	736	883	979	328	306	366	899	937	502
186	381	115	23	188	389	404	907	14	788
816	219	951	274	29	201	354	711	316	355
382	380	720	564	595	165	302	301	740	448
534	893	588	164	797	430	437	791	779	146
815	811	683	533	41	397	165	683	727	409
797	985	810	782	720	577	152	75	228	100
953	867	396	277	769	802	818	442	311	952
662	673	306	872	792	8	94	31	892	740
302	241	598	671	29	418	659	793	500	654
979	966	790	655	898	432	269	700	524	850
847	889	945	255	796	798	911	396	11	709
981	323	814	187	883	797	964	873	101	612
315	18	721	368	898	777	72	717	599	190
670	429	517	260	480	94	542	427	712	772
128	265	197	747	35	326	419	311	514	734
365	630	445	740	909	498	105	798	216	863
279	415	59	876	504	160	243	506	676	122
546	869	355	410	523	553	343	559	751	106
102	829	242	360	543	581	448	882	48	251
710	384	404	663	630	188	348	260	241	16
790	685	761	584	707	655	502	795	824	647
529	16	635	48	5	75	241	101	159	118
971	837	631	295	439	291	796	903	23	608
772	325	527	309	979	33	784	370	832	555
162	656	101	754	312	292	652	342	427	361
727	111	294	540	618	810	951	975	797	352
588	106	98	119	152	395	487	507	206	79
261	885	41	624	217	682	275	923	218	691
406	59	519	364	481	433	561	361	547	510
540	135	480	16	266	126	122	43	470	373
847	135	356	689	221	982	75	395	120	672
982	172	909	147	132	486	953	937	3	64
784	350	420	639	123	711	148	571	241	703
667	617	994	795	752	293	67	915	124	98
660	970	449	552	418	695	955	770	788	230
31	39	112	472	384	100	764	860	373	362
207	202	795	618	199	932	527	482	862	962
132	108	147	625	877	541	427	284	819	546
606	316	849	831	358	142	789	45	606	794
140	327	820	134	390	885	271	612	962	439
760	473	688	303	167	278	60	572	767	924
395	201	665	942	741	893	181	88	496	17
372	500	713	863	858	284	748	653	232	965
969	166	754	825	617	495	600	79	963	603
660	560	903	806	456	851	579	123	334	111
776	178	433	740	113	906	905	915	767	749
605	330	610	327	959	627	399	638	238	334
909	818	985	378	673	818	293	601	826	996
987	435	554	910	481	341	744	282	86	769
512	765	385	469	753	979	113	473	346	157
46	773	762	90	400	228	355	80	819	308
516	243	393	210	624	930	221	65	891	43
798	85	883	947	841	754	926	850	972	887
774	194	953	876	67	294	38	751	941	498
459	575	511	995	982	126	876	632	31	292
908	527	121	304	271	196	552	984	247	744
228	321	182	130	662	801	872	218	310	170
651	985	215	868	997	182	894	584	211	211
119	87	828	878	760	379	917	825	22	447
242	737	619	890	692	823	822	807	218	801
242	207	17	646	537	385	810	319	932	79
350	413	13	353	634	270	861	340	288	12
834	86	412	766	595	121	997	82	826	262
673	372	605	446	350	811	56	763	733	342
650	172	479	614	940	232	540	923	37	444
788	310	952	144	969	790	558	248	865	370
611	42	273	915	900	444	406	21	625	342
6	148	181	262	612	154	585	300	519	62
128	131	738	236	153	856	746	779	810	914
703	866	85	341	209	815	19	285	533	735
340	632	464	865	488	884	831	324	607	773
96	772	500	292	85	302	49	20	511	341
794	160	429	131	385	15	758	86	85	12
996	570	154	7	727	419	140	162	462	116
943	827	880	208	845	106	827	879	943	765
390	146	122	525	589	861	121	614	857	575
747	775	3	639	166	345	155	84	345	84
362	354	934	593	232	537	418	95	57	884
729	219	358	655	265	227	514	456	971	115
262	662	535	369	505	875	981	320	337	9
50	16	219	370	623	278	995	213	526	320
440	496	234	699	611	173	990	63	107	408
867	636	801	343	210	680	851	891	297	560
718	172	735	822	64	880	456	776	274	308
72	687	548	138	675	237	501	834	271	802
992	672	6	58	894	386	759	697	923	175
638	612	488	958	2	668	604	725	644	129
188	801	995	748	382	671	771	469	402	907
991	444	514	64	675	824	112	259	779	827
829	279	462	451	816	39	694	75	597	192
7	792	406	911	62	192	910	268	556	919
236	388	814	878	628	550	487	139	537	83
438	514	149	510	685	682	196	273	128	116
916	969	764	573	317	492	295	234	894	77
16	450	818	588	952	453	703	737	748	557
783	35	557	857	624	155	772	453	954	683
203	179	368	474	153	684	608	330	848	496
193	484	667	380	920	907	159	212	227	26
161	521	301	462	768	729	220	341	875	983
647	927	383	493	180	621	842	900	578	92
71	293	237	869	798	582	370	522	241	796
895	307	432	206	297	847	427	203	854	613
298	674	652	430	857	274	811	767	455	329
262	691	969	322	815	597	227	144	585	597
838	54	417	653	634	436	416	170	962	346
600	2	185	332	277	967	850	194	498	424
575	784	267	463	268	702	758	733	984	982
442	564	826	887	379	757	474	627	878	102
462	49	100	675	264	664	968	972	5	169
147	595	376	895	713	555	447	653	601	304
586	807	455	964	16	568	448	263	797	990
583	15	952	987	49	994	777	978	663	594
581	961	815	931	771	525	69	98	436	597
678	919	237	562	712	186	701	920	816	503
243	372	904	372	892	645	493	111	402	249
891	82	317	612	76	407	457	473	812	871
983	387	747	623	919	589	668	835	831	423
531	459	621	268	4	204	685	178	580	458
337	335	887	542	993	606	732	815	854	504
353	314	9	41	161	228	371	444	874	872
764	987	472	492	830	544	359	194	777	78
434	213	907	972	66	23	108	707	447	372
136	207	546	618	321	625	505	792	420	279
5	602	416	180	268	380	867	178	594	559
512	557	838	586	289	402	29	153	321	305
728	578	514	49	685	888	178	522	442	896
731	936	49	93	109	618	874	567	924	319
739	977	372	528	51	616	817	340	83	891
142	344	50	690	486	705	697	359	704	264
203	88	687	670	669	866	805	745	937	862
893	825	650	247	211	164	237	24	973	939
189	184	434	596	255	241	830	854	350	13
882	64	869	478	691	873	645	68	435	962
461	128	399	969	429	354	565	94	117	642
700	651	602	950	452	825	617	937	812	273
646	210	350	121	150	655	165	595	233	222
805	313	987	232	422	542	980	818	708	276
570	435	985	258	310	257	39	413	792	721
709	974	776	423	938	549	704	340	981	283
409	392	10	387	198	685	453	633	932	668
55	314	809	214	63	402	224	448	742	540
501	623	134	672	763	814	404	121	548	963
817	885	442	93	201	189	81	205	46	47
731	970	180	601	593	43	436	320	222	857
232	845	467	901	202	285	11	548	352	939
768	830	581	536	5	403	188	10	274	692
496	142	962	813	742	954	736	128	698	295
411	47	37	280	936	198	858	588	465	774
26	274	151	370	843	807	726	711	435	113
972	96	668	292	623	438	850	328	392	917
212	741	919	662	33	791	507	440	410	257
696	173	675	877	827	967	900	346	778	788
520	593	580	84	146	285	509	644	132	783
659	877	158	660	127	96	664	182	215	789
554	752	732	514	842	700	147	352	303	92
489	456	684	192	562	53	794	164	120	877
218	254	788	387	212	501	348	612	360	44
156	451	790	759	780	11	832	19	686	602
798	449	616	521	244	635	390	712	245	468
126	869	291	155	370	603	800	170	121	139
832	650	133	148	819	843	324	387	622	579
246	729	231	738	700	413	941	112	591	130
896	355	624	566	83	47	705	241	477	70
133	334	790	998	439	340	906	300	252	67
280	501	731	581	377	363	513	633	266	335
417	195	134	693	875	729	918	847	933	415
649	921	878	14	822	29	499	778	30	437
66	41	983	668	756	567	357	897	583	584
455	561	682	321	465	522	564	480	674	775
500	620	489	220	498	624	698	10	855	225
571	78	89	554	320	581	175	493	721	340
290	315	329	556	553	33	792	65	361	516
981	690	957	824	735	453	754	964	312	710
802	655	357	503	168	573	532	650	614	845
509	189	159	45	795	824	957	829	934	752
985	995	528	783	406	902	477	601	968	16
604	155	207	765	330	494	557	786	369	747
396	386	507	87	4	510	464	16	360	278
657	838	346	246	600	61	735	758	169	433
696	997	895	700	61	372	833	752	75	289
945	701	831	155	191	359	480	529	434	562
913	674	921	384	679	35	876	606	106	272
810	534	880	332	128	411	233	314	504	668
290	957	53	824	750	669	467	240	953	624
707	913	854	217	27	662	663	460	37	405
364	455	229	760	765	101	792	534	937	152
343	404	194	232	901	285	187	530	447	619
693	453	95	590	563	144	135	31	515	611
582	500	7	1000	256	21	80	174	604	102
263	182	576	233	278	906	942	704	210	26
766	863	44	454	51	400	792	402	619	637
417	558	667	627	520	232	281	902	732	723
481	771	338	873	994	30	573	169	201	730
17	244	115	986	989	94	432	930	355	494
94	726	277	506	846	894	137	861	26	373
633	618	354	550	864	470	354	845	549	168
484	985	30	219	887	712	366	384	672	979
333	347	40	123	207	634	424	911	228	574
154	82	200	315	186	474	685	724	193	460
808	314	870	842	878	782	639	438	743	806
843	580	636	259	243	722	844	536	253	864
61	624	133	393	738	788	690	88	60	599
105	723	996	245	915	588	833	272	247	482
464	452	481	913	447	227	807	106	342	411
963	706	975	921	256	680	306	71	489	482
781	657	129	372	516	758	723	772	368	936
810	230	320	401	684	311	514	230	759	626
89	499	989	601	71	980	429	812	201	916
614	564	782	183	368	947	732	430	386	313
408	662	958	627	197	8	582	959	806	985
298	515	910	155	388	432	810	484	51	467
51	841	240	52	164	993	452	282	560	263
470	506	578	216	224	394	458	144	333	125
865	872	501	250	810	454	549	724	577	305
931	402	194	97	488	549	682	878	967	327
530	669	702	179	272	126	666	472	761	98
747	331	657	353	168	461	437	247	803	586
247	420	606	89	52	140	467	695	411	69
651	280	76	322	333	625	430	716	666	538
824	409	247	904	940	576	894	365	491	236
305	931	515	348	228	252	84	386	788	564
662	369	965	982	958	332	997	314	566	576
511	592	713	693	414	909	471	695	766	69
454	846	603	2	22	871	329	459	532	553
519	12	656	921	638	541	368	769	198	890
849	17	730	979	712	483	145	47	803	450
620	913	792	264	121	53	163	43	798	277
287	834	943	350	222	243	949	636	634	227
760	786	85	447	143	347	240	233	959	962
392	773	489	296	621	523	299	424	765	936
204	53	979	958	88	98	509	353	639	930
16	65	707	171	674	837	657	870	718	477
588	927	222	881	464	976	663	315	744	108
572	876	12	141	244	262	959	107	526	332
109	23	834	235	760	154	388	709	393	818
160	80	175	829	608	220	256	636	217	451
873	180	680	810	63	638	202	827	955	193
635	525	186	281	731	249	778	455	216	82
794	519	517	235	392	473	988	144	890	153
683	255	398	921	579	699	900	86	160	772
336	648	743	925	860	998	926	36	325	148
151	301	946	888	887	59	469	702	928	364
818	636	811	279	640	798	184	536	64	825
436	932	66	81	250	727	10	912	848	705
685	270	634	15	189	403	618	569	525	720
591	596	88	884	228	906	701	868	575	871
329	515	361	868	849	928	785	390	677	480
755	485	395	628	562	646	446	796	129	450
557	272	134	896	635	635	23	749	56	378
911	797	859	468	444	716	22	170	140	106
377	160	34	741	678	301	403	976	524	853
816	41	383	418	836	56	449	76	979	811
328	919	374	143	43	202	435	110	248	363
444	997	693	129	145	52	404	14	527	471
210	338	100	582	758	270	951	468	881	286
680	33	884	934	666	3	156	118	879	510
528	808	518	805	623	787	411	353	112	630
623	971	570	539	422	96	746	605	646	783
29	623	444	143	450	622	334	3	848	669
508	78	248	706	69	677	947	407	399	345
779	714	194	619	71	400	112	415	459	162
463	543	752	327	510	8	439	8	749	442
78	210	897	857	540	640	217	680	27	514
338	141	741	481	196	569	519	17	746	273
794	769	274	731	755	998	693	501	942	809
171	854	463	565	167	612	10	565	579	701
457	676	249	978	245	352	887	240	151	989
161	845	710	17	314	831	90	131	334	237
169	389	851	942	520	14	629	182	439	220
593	291	795	902	577	984	990	602	740	151
490	291	68	160	111	738	507	568	612	248
817	20	607	708	621	617	309	1000	608	755
929	560	319	143	632	832	786	561	814	722
502	191	152	854	534	21	909	920	903	972
18	79	85	347	417	719	80	754	642	777
558	790	79	453	859	843	852	233	920	984
169	211	661	697	718	720	15	137	605	344
401	637	824	795	269	957	581	104	671	323
606	153	485	758	136	132	484	322	826	608
831	844	237	775	29	756	752	715	601	204
869	342	662	413	881	779	744	854	170	882
530	253	550	262	429	250	711	786	32	900
493	342	984	651	61	22	812	432	619	102
481	708	786	767	662	372	827	928	696	530
628	909	365	481	494	248	804	285	411	681
313	572	159	905	413	459	737	887	933	37
946	271	235	719	703	895	544	868	524	385
242	547	27	801	632	307	458	267	726	501
214	642	40	335	768	7	520	374	330	834
36	404	616	893	39	860	982	65	740	526
765	862	137	237	582	923	426	153	854	219
604	20	609	810	66	697	102	795	534	580
887	488	205	399	327	564	165	132	863	820
654	225	911	932	135	253	963	838	191	589
760	37	257	31	843	171	932	770	481	526
753	475	500	306	337	833	54	211	521	468
625	183	498	104	653	354	880	593	190	740
285	238	537	17	584	466	586	276	593	809
340	907	563	969	316	125	834	371	7	724
814	6	489	310	873	664	952	893	20	483
210	770	251	160	623	401	15	42	593	602
794	248	30	616	86	354	179	703	800	424
316	659	713	382	610	981	294	245	487	746
837	976	897	550	68	351	478	406	56	972
323	906	272	804	337	723	227	119	851	94
259	250	803	837	932	952	353	250	641	79
496	108	236	241	248	807	560	418	243	456
614	137	744	640	484	288	86	489	122	371
903	14	822	512	701	161	902	517	477	14
564	46	37	114	62	289	719	92	907	467
300	163	611	89	104	936	40	945	600	645
743	384	833	358	526	158	422	583	132	981
442	349	112	399	691	137	460	826	754	374
19	368	437	936	708	752	117	909	389	381
110	307	103	651	911	632	302	231	337	698
961	877	229	954	746	225	701	333	221	783
359	779	306	531	708	297	494	812	122	617
361	915	216	847	502	618	677	937	648	808
342	499	119	596	640	341	762	503	494	345
616	105	653	876	26	510	209	237	367	253
561	629	991	993	220	551	185	933	617	127
682	222	212	204	500	479	67	114	278	254
992	725	783	115	283	307	472	815	477	16
111	655	883	812	550	847	703	375	94	521
99	48	725	62	862	218	355	620	342	896
591	619	322	245	964	931	630	970	621	348
83	483	610	95	712	800	822	64	613	227
571	402	729	1	438	954	22	72	698	384
531	971	42	515	906	51	832	388	122	168
111	929	719	144	142	7	666	86	721	488
652	602	836	210	28	177	851	748	713	686
455	384	466	915	506	740	27	644	899	536
693	40	411	560	622	875	753	622	982	391
581	914	609	649	964	967	168	159	799	345
822	886	953	306	736	174	294	259	870	12
270	687	629	632	983	419	209	380	282	215
984	484	981	548	359	885	822	679	467	200
41	432	298	579	810	707	908	42	194	535
344	467	11	682	191	988	191	457	493	475
635	783	144	146	329	879	957	364	141	117
370	947	375	416	486	474	36	779	246	427
270	484	100	311	920	362	157	993	284	857
844	28	470	600	14	720	880	559	236	988
50	575	43	610	231	755	373	904	430	333
266	38	219	859	127	698	309	11	275	370
829	260	476	786	485	219	464	587	81	19
486	811	243	283	657	961	374	174	796	478
910	297	901	509	609	250	559	717	820	561
840	759	850	778	470	876	155	643	664	690
804	822	556	246	592	955	216	36	212	923
743	273	675	889	668	679	485	545	325	669
736	421	392	717	896	614	169	165	826	385
446	605	866	455	109	705	192	235	621	431
691	514	463	732	941	293	848	819	384	861
12	932	86	260	401	645	631	834	280	527
828	655	827	772	581	206	152	951	729	344
286	978	228	354	440	380	43	367	397	753
560	230	261	279	96	230	826	935	471	859
652	710	38	365	465	219	30	963	249	692
589	871	673	207	98	621	326	209	66	120
275	142	435	766	877	605	239	906	571	696
892	620	920	154	226	568	242	24	98	286
561	122	767	11	365	666	708	994	914	786
988	63	506	820	15	427	994	872	849	666
716	357	649	715	670	489	30	165	167	799
664	832	54	526	790	846	889	874	795	144
780	94	373	910	930	648	98	17	316	989
303	580	703	399	3	847	790	67	893	864
704	607	136	636	693	966	338	656	689	898
704	665	940	606	157	120	729	757	391	306
633	442	636	196	185	491	608	506	437	32
511	698	225	703	940	830	138	227	813	916
50	462	482	263	623	617	256	935	956	934
15	738	484	209	777	544	363	228	451	241
321	448	804	527	303	152	946	998	622	260
412	886	329	912	9	334	944	445	392	283
77	953	258	856	4	546	741	880	58	715
789	781	551	106	579	486	364	850	433	193
291	826	726	345	605	74	150	910	360	684
110	907	906	264	868	296	499	752	567	31
485	421	663	399	981	528	870	355	312	810
922	491	17	6	27	218	121	250	567	833
420	328	667	682	713	94	373	374	678	86
661	853	280	733	551	159	97	533	488	641
696	315	992	460	210	631	8	510	69	571
63	41	365	669	165	827	630	119	48	42
394	836	330	223	444	102	150	310	801	602
801	206	89	770	551	260	919	515	795	468
379	594	788	833	794	888	138	977	214	376
341	980	917	417	624	877	880	912	927	838
411	344	79	300	576	826	414	607	288	253
438	279	92	532	279	178	864	735	549	694
455	863	547	929	862	646	938	688	107	687
122	744	571	602	462	35	512	120	136	886
310	120	40	867	743	862	42	972	406	972
744	83	752	275	49	126	74	446	819	266
817	734	551	90	90	472	777	678	326	632
324	692	798	403	284	467	843	611	880	6
864	526	451	530	511	65	701	479	920	770
196	395	143	767	370	907	93	662	271	366
430	845	976	603	984	573	431	887	115	363
653	140	669	194	310	103	896	565	214	644
499	726	975	566	138	920	617	12	822	449
819	647	108	689	355	68	287	962	435	644
888	466	279	989	713	814	934	345	810	940
859	414	577	978	36	339	575	560	306	856
570	683	7	847	517	840	766	494	125	543
555	1	538	381	139	650	503	26	347	425
212	478	45	550	243	283	560	514	648	465
813	719	415	396	957	689	735	864	16	644
919	552	872	935	466	32	447	680	722	432
335	257	656	503	600	167	178	78	581	728
496	152	679	829	83	986	945	628	764	187
389	853	16	839	213	778	103	962	132	720
220	320	344	46	9	980	861	553	599	549
475	725	264	68	918	601	125	690	813	328
616	193	752	176	568	770	39	158	980	821
438	85	467	569	553	676	218	292	840	490
340	754	678	744	715	325	937	314	386	699
933	667	729	580	387	301	179	489	689	473
863	223	487	683	440	816	291	322	320	531
