183	357	46	11	687
116	96	51	145	396
586	845	67	444	915
534	317	990	481	2
569	151	410	932	202
42	496	186	912	715
839	303	750	860	759
364	603	317	786	38
863	451	649	73	589
753	571	941	497	197
836	843	890	334	340
725	836	348	799	382
539	799	323	876	124
239	889	418	683	968
503	131	552	755	257
21	327	661	132	397
606	33	995	318	83
906	876	138	724	853
341	681	368	203	834
151	743	1	3	58
641	373	433	492	149
619	874	274	463	945
860	917	349	290	671
753	334	424	842	44
416	364	45	415	817
732	3	817	921	178
724	501	174	511	972
419	485	833	407	138
126	451	292	853	202
707	30	840	369	19
91	318	290	266	884
344	819	809	483	114
811	701	612	139	338
834	170	339	651	251
946	912	579	744	312
479	73	196	13	261
492	455	92	868	742
936	599	61	260	26
355	125	661	851	863
141	97	337	99	405
119	423	699	473	111
923	684	833	58	505
576	25	711	687	883
814	776	129	423	326
806	260	338	366	908
998	172	94	779	469
335	376	344	6	414
533	130	640	887	55
628	301	932	880	740
500	212	125	932	344
132	692	128	652	528
417	489	466	367	209
1	243	18	186	462
197	780	222	650	603
916	996	341	687	849
938	809	546	876	61
109	223	301	856	180
264	364	867	363	544
94	273	421	128	572
874	655	955	299	574
496	898	244	628	477
994	591	94	679	135
989	217	597	407	979
81	873	354	761	717
429	510	425	615	784
392	916	25	116	344
189	505	862	570	491
785	582	45	678	356
414	690	118	890	507
819	183	303	515	553
960	606	155	566	652
346	210	995	154	548
650	929	315	938	3
444	892	268	300	946
866	520	620	329	347
604	709	66	538	308
740	463	433	134	681
380	890	375	483	650
123	138	725	682	104
496	537	242	855	677
618	410	991	196	37
850	23	256	146	569
811	676	404	700	68
84	328	59	416	780
761	676	24	450	30
131	442	381	626	859
995	429	207	423	510
48	381	395	289	211
349	869	944	125	467
120	470	860	337	340
298	895	328	326	327
889	959	68	252	490
978	602	859	9	22
375	850	361	119	555
673	10	876	833	913
652	848	104	140	462
273	394	446	270	670
964	447	777	100	328
406	899	856	495	835
809	840	104	580	842
809	602	173	410	395
625	330	535	970	628
220	326	331	134	762
641	717	86	22	888
962	145	813	683	363
943	13	227	540	306
980	514	104	396	288
761	387	770	281	790
340	412	961	74	784
295	856	915	226	902
692	445	396	148	253
129	184	154	711	364
856	255	290	158	129
825	515	278	70	290
204	111	575	617	793
607	422	378	186	97
976	504	523	862	954
471	92	266	435	466
226	691	634	916	501
498	748	863	878	99
268	202	296	453	464
601	720	255	783	886
279	661	405	419	838
144	452	325	702	885
704	457	252	991	810
514	133	223	424	302
153	301	570	500	864
557	61	455	155	8
863	153	621	429	271
892	939	417	250	805
226	277	465	470	732
3	111	980	985	575
18	260	120	784	255
980	961	239	708	589
889	407	436	330	254
31	745	234	912	134
367	370	605	749	396
467	746	447	81	407
299	762	23	300	653
505	784	693	340	325
417	49	826	109	660
829	518	543	463	871
600	700	578	702	816
930	355	519	227	684
376	343	856	663	392
2	645	786	331	235
173	358	627	776	858
612	647	850	826	698
724	158	554	787	74
812	176	403	905	273
593	859	613	832	453
497	577	974	998	968
493	610	951	609	125
757	981	429	911	252
871	698	652	570	666
17	996	621	374	243
494	13	24	567	651
668	163	1000	401	228
445	313	201	150	670
446	153	78	716	468
320	299	702	565	651
624	121	185	277	472
851	732	726	863	168
87	134	420	967	591
557	84	194	308	925
211	980	812	413	296
635	325	782	435	288
792	931	206	116	601
419	312	176	246	206
896	796	158	109	663
982	881	450	609	400
973	817	203	405	296
769	685	325	631	229
302	847	28	625	897
122	640	54	747	335
801	710	9	438	640
155	769	426	319	815
829	712	75	299	456
141	367	825	863	80
796	265	847	48	914
484	354	898	638	115
505	840	496	49	56
707	823	332	594	144
875	50	990	98	178
311	13	104	959	352
795	522	579	219	707
689	717	197	389	956
417	993	57	905	746
331	899	560	731	910
930	954	633	245	640
328	202	271	642	890
379	52	722	367	786
294	775	596	613	369
777	507	354	605	881
13	666	339	769	547
790	185	905	789	537
613	40	866	503	860
207	747	913	662	277
806	977	519	600	911
822	134	951	918	919
314	608	862	473	41
760	619	582	828	135
58	367	914	490	401
994	86	163	951	52
428	852	462	687	841
617	226	572	1000	406
464	51	746	940	284
699	148	483	411	316
296	815	414	980	815
772	535	322	178	232
515	854	184	4	519
893	224	497	383	889
674	69	990	723	349
584	613	128	131	926
511	162	469	913	200
938	67	619	99	824
84	563	724	492	203
659	144	285	485	327
105	426	67	6	659
596	713	646	963	187
777	444	769	422	188
59	462	36	929	704
711	526	537	199	20
523	318	542	515	492
675	126	673	563	292
425	854	620	555	139
771	610	905	478	487
201	762	820	51	499
501	647	648	795	862
520	111	20	282	721
589	880	527	32	525
477	685	182	581	821
324	331	947	788	526
169	290	80	228	949
539	37	464	695	568
885	154	703	72	66
536	975	714	777	471
324	66	550	469	28
683	406	632	52	640
704	753	344	249	925
40	370	966	478	155
991	471	26	699	635
595	7	402	288	635
636	509	332	216	99
994	432	945	724	627
598	600	241	780	610
876	407	448	955	986
365	715	446	606	199
705	280	824	257	369
7	913	175	698	225
208	562	568	883	339
352	677	399	329	245
707	869	802	541	934
472	179	736	928	100
504	988	652	25	864
741	361	173	519	956
481	15	211	626	361
936	158	539	219	193
419	87	239	240	35
475	790	284	984	13
39	453	96	212	378
147	804	380	123	688
393	759	332	287	916
698	144	942	964	128
226	741	63	878	584
205	355	584	672	282
411	177	122	665	570
972	43	162	295	365
998	129	424	308	399
650	707	772	73	234
152	354	830	549	620
999	534	792	861	89
434	723	709	129	128
187	668	914	14	997
66	765	651	396	623
140	673	285	160	449
547	19	82	817	20
238	32	622	43	160
193	299	897	785	343
245	866	309	177	899
56	199	301	763	988
629	705	834	957	289
613	232	885	41	170
788	670	563	257	805
108	782	936	31	214
133	496	372	152	623
706	621	316	884	458
742	908	543	291	176
838	683	180	949	242
128	404	573	6	349
322	456	50	740	149
512	170	190	507	602
6	326	236	470	96
220	982	760	582	202
677	730	460	554	224
785	722	179	108	325
281	132	165	573	707
416	841	233	362	896
668	300	21	325	611
168	66	329	255	630
497	251	931	761	952
33	601	324	218	539
809	338	150	101	398
764	480	134	151	50
849	108	982	365	299
494	491	211	378	226
883	612	7	250	510
329	512	337	175	181
198	505	219	149	718
338	140	522	221	246
518	394	954	772	224
365	696	491	600	105
360	772	918	278	143
274	350	608	777	713
984	620	265	168	121
46	893	435	292	564
362	805	425	912	302
81	72	765	307	450
511	2	741	257	738
642	697	10	596	494
976	842	971	965	59
748	426	200	79	453
375	478	975	248	199
342	958	808	897	632
444	468	656	909	415
978	281	384	39	486
893	209	617	23	463
846	128	227	571	833
379	438	784	765	781
647	66	349	748	282
108	909	469	354	491
279	688	787	323	497
927	720	373	817	283
451	931	840	599	19
502	332	472	403	249
896	919	345	731	106
234	810	920	357	109
156	368	723	126	469
331	760	553	101	494
183	912	797	940	679
929	169	281	401	530
293	202	909	313	774
407	688	105	46	93
495	189	104	406	970
240	380	598	972	201
590	214	199	213	477
863	750	720	263	61
307	381	505	630	142
15	71	976	339	777
985	995	489	2	833
991	738	48	147	709
253	930	737	746	232
428	671	628	528	970
827	221	329	487	181
933	965	725	197	686
202	861	345	727	906
20	597	512	557	231
21	942	177	588	682
725	668	323	909	340
41	765	116	739	431
642	50	78	224	580
896	131	309	174	761
513	243	942	853	264
276	984	942	217	236
233	474	125	339	181
444	578	453	498	150
349	750	184	345	783
422	38	207	811	183
42	897	533	556	813
120	128	951	800	618
571	190	867	509	23
450	285	977	437	966
470	39	706	5	241
28	19	969	552	397
505	491	51	525	294
115	602	283	429	583
729	173	405	386	438
48	306	968	915	806
149	124	325	807	535
621	185	627	274	291
505	665	241	999	787
566	565	186	971	910
624	868	160	671	178
987	211	276	584	36
382	711	378	194	460
249	742	421	162	144
529	815	790	158	653
17	614	40	699	176
44	143	458	576	201
691	638	416	948	659
670	449	926	503	864
850	103	344	633	26
993	211	835	361	386
379	808	618	975	26
636	640	395	439	268
449	366	569	837	95
629	721	334	171	264
650	592	987	217	414
417	840	14	606	375
272	474	871	427	653
185	887	477	835	808
959	950	705	521	4
221	233	685	915	470
732	97	876	420	717
941	706	152	288	240
830	497	469	544	954
657	305	429	51	860
151	560	286	982	376
83	651	558	365	333
65	779	768	339	194
816	640	832	477	114
328	336	519	311	371
833	440	483	913	609
297	494	772	224	831
113	255	21	924	587
980	221	790	494	592
855	227	67	988	18
291	994	898	994	873
823	671	4	145	59
118	66	449	571	783
677	127	321	732	1
963	896	713	39	756
566	31	995	244	865
884	975	842	803	311
19	143	578	952	264
937	125	674	291	203
499	268	661	766	755
874	743	130	739	561
670	247	874	636	937
554	707	456	65	25
558	647	858	240	456
422	439	405	683	639
103	975	4	715	269
381	453	809	176	124
713	456	67	616	969
160	294	160	927	841
540	853	990	564	70
257	193	435	674	637
252	795	551	599	772
920	788	407	145	65
680	125	129	590	233
299	973	563	384	208
10	12	71	786	289
886	675	623	547	811
679	126	130	179	893
44	347	573	119	860
472	865	880	870	479
510	23	436	504	823
743	844	27	906	878
629	87	565	169	914
93	817	343	709	995
932	835	270	883	758
915	905	211	950	455
411	865	279	39	397
627	479	997	993	238
605	980	63	345	873
664	218	401	935	650
495	384	492	609	196
553	146	96	849	156
153	712	285	693	793
360	965	361	247	240
276	882	332	43	847
929	166	292	361	906
606	179	93	782	472
499	621	711	785	326
400	938	554	580	778
392	337	662	548	606
892	740	373	69	645
934	820	222	219	689
873	913	205	881	28
251	840	403	202	237
718	49	278	315	467
192	665	626	504	885
244	604	920	252	792
314	478	892	705	564
566	170	419	705	459
923	583	878	593	214
854	264	488	724	996
55	523	493	368	393
17	446	630	945	806
681	491	687	641	566
841	853	74	209	452
248	454	514	221	263
545	69	401	309	78
165	292	915	995	900
573	537	216	71	347
914	792	892	887	233
546	475	567	51	785
743	688	230	199	144
655	942	555	614	301
80	137	320	752	73
741	428	548	795	944
233	284	197	569	31
744	150	337	523	92
964	350	120	890	461
790	412	926	561	252
782	649	455	275	707
603	933	365	529	224
643	909	927	727	777
156	451	159	79	747
213	180	298	888	563
719	354	889	230	123
596	390	406	561	749
952	762	291	619	450
504	725	548	560	225
105	903	298	263	101
857	518	107	680	872
782	479	565	388	859
271	230	965	832	201
381	50	445	763	857
880	204	47	248	404
654	376	363	514	258
494	189	567	851	279
428	916	73	301	104
66	649	259	658	188
67	373	590	484	310
719	587	284	15	522
231	891	971	39	130
323	381	382	803	295
549	59	822	908	181
740	535	897	245	490
768	231	185	685	502
107	387	440	1	365
348	79	674	91	978
998	597	715	942	629
608	975	406	561	25
402	965	753	415	580
247	842	636	530	78
288	840	277	797	703
184	570	611	924	204
117	933	287	519	914
991	869	721	582	239
728	802	40	876	773
140	824	906	251	984
409	886	60	839	906
188	282	380	945	229
621	493	550	211	610
134	617	789	886	610
685	280	886	677	964
953	943	468	980	622
548	970	886	224	86
552	542	753	111	628
480	639	890	969	958
726	347	786	750	737
354	232	437	807	234
645	532	614	977	374
867	585	404	914	513
557	922	451	821	323
176	136	94	252	326
569	796	990	533	461
276	478	498	536	537
812	145	376	561	987
891	192	767	992	922
184	42	597	812	672
680	964	188	414	724
164	937	133	658	322
810	104	821	138	846
634	721	559	574	907
199	767	353	357	403
86	74	279	354	153
487	273	832	230	191
197	246	792	176	57
959	65	887	815	749
727	783	810	51	405
697	292	896	664	97
184	803	435	267	504
589	344	292	451	829
7	847	1	403	870
201	608	601	792	549
157	246	990	191	680
41	611	238	554	253
756	20	794	756	225
837	681	786	880	349
114	945	282	314	394
949	55	947	730	763
297	59	91	990	910
496	983	524	945	957
859	437	938	61	278
712	196	666	441	715
69	79	131	898	774
993	703	651	439	378
377	793	376	308	942
490	223	770	78	123
488	505	52	370	73
248	430	167	963	988
992	106	572	360	618
904	842	500	440	856
352	427	733	974	506
69	361	747	429	962
540	366	48	660	457
755	90	380	335	271
302	339	435	46	722
959	793	689	390	957
799	874	772	266	80
628	700	438	644	895
863	387	336	251	669
176	242	63	216	31
551	508	126	495	528
612	714	602	539	964
932	468	937	241	84
971	951	52	870	861
